name,datetime,humidity,precip,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,sunrise,sunset,precip_chance,tempmax c,tempmin c,avgtemp c,feelslikemax c,feelslikemin c,avgfeelsliketemp c,dewpoint c
Port of Spain,2005-01-17,97.4,0.0,0.0,90.0,1009.6,35.7,8.6,219.4470588235294,18.935294117647057,23337,65022,0,24.8,21.8,22.4,24.8,21.8,22.4,22.1
Port of Spain,2005-01-18,71.0,0.0,13.9,332.4,1010.3,90.0,9.5,222.24705882352941,19.17058823529412,23346,65052,0,31.7,26.8,28.9,36.2,29.2,32.5,23.0
Port of Spain,2005-01-19,84.6,10.2108,11.4,291.6,1010.0,90.0,7.0,217.6764705882353,18.788235294117648,23354,65081,1,28.1,24.1,25.8,32.8,24.1,26.5,22.9
Port of Spain,2005-01-20,78.5,0.0,12.8,325.9,1010.6,80.6,9.8,229.41176470588235,19.78235294117647,23361,65109,0,33.1,22.8,26.9,37.8,22.8,28.4,22.6
Port of Spain,2005-01-21,89.1,16.002,16.1,55.5,1012.1,91.4,9.2,219.80588235294115,18.970588235294116,23367,65138,1,26.1,24.2,25.1,26.1,24.2,25.1,23.1
Port of Spain,2005-01-22,93.1,7.518399999999999,10.3,63.2,1012.9,90.0,8.2,212.48235294117646,18.352941176470587,23372,65165,1,27.6,23.8,25.1,31.1,23.8,25.4,23.8
Port of Spain,2005-01-23,75.5,2.0065999999999997,18.3,68.4,1013.3,66.0,11.2,225.94117647058823,19.5,23376,65192,1,30.8,24.7,28.0,35.2,24.7,30.3,23.1
Port of Spain,2005-01-24,74.3,0.3048,13.9,80.0,1013.7,64.7,9.2,232.91764705882352,20.064705882352943,23378,65219,1,30.6,22.8,27.7,34.6,22.8,29.9,22.6
Port of Spain,2005-01-25,78.6,0.0,11.4,69.3,1013.2,45.0,10.6,233.09411764705882,20.129411764705882,23380,65245,0,30.7,21.7,25.1,32.4,21.7,25.6,20.8
Port of Spain,2005-01-26,86.4,0.0,16.1,70.0,1013.3,31.3,12.3,231.14705882352942,19.95294117647059,23381,65270,0,31.3,21.1,23.7,34.1,21.1,24.0,20.9
Port of Spain,2005-01-27,70.9,0.0,17.2,61.7,1013.3,48.8,8.8,223.29999999999998,19.241176470588236,23380,65295,0,31.3,22.1,27.5,34.7,22.1,29.3,21.4
Port of Spain,2005-01-28,65.5,0.0,11.4,61.7,1011.3,68.9,8.3,224.85294117647058,19.394117647058824,23379,65320,0,32.2,24.7,28.9,35.7,24.7,31.3,21.6
Port of Spain,2005-01-29,74.9,0.0,10.3,36.6,1010.8,62.2,12.1,220.6235294117647,19.00588235294118,23376,65344,0,30.8,22.7,26.2,32.9,22.7,26.9,21.0
Port of Spain,2005-01-30,78.2,0.508,10.3,1.5,1010.5,64.0,9.8,231.35882352941175,20.011764705882353,23373,65367,1,32.3,22.1,25.5,34.0,22.1,26.1,20.8
Port of Spain,2005-01-31,69.3,0.0,10.3,350.1,1010.7,45.7,11.5,241.24705882352941,20.78235294117647,23368,65389,0,33.1,20.1,26.4,33.6,20.1,26.9,19.3
Port of Spain,2005-02-01,77.2,0.0,11.4,9.9,1010.3,34.7,9.5,223.15882352941176,19.294117647058822,23363,65411,0,33.1,19.1,24.4,34.7,19.1,25.1,19.6
Port of Spain,2005-02-02,72.5,0.0,11.4,80.1,1010.1,36.0,10.9,241.05294117647057,20.77058823529412,23356,65432,0,32.1,20.1,25.8,33.0,20.1,26.4,19.6
Port of Spain,2005-02-03,77.9,0.0,6.9,31.1,1011.9,83.5,9.2,249.38235294117646,21.523529411764706,23348,65453,0,30.1,21.3,25.3,32.0,21.3,26.3,20.9
Port of Spain,2005-02-04,77.9,0.0,9.2,109.5,1013.4,75.7,12.8,244.31176470588235,21.070588235294117,23340,65473,0,31.2,20.1,23.9,32.1,20.1,24.2,19.3
Port of Spain,2005-02-05,78.0,0.0,15.0,67.7,1013.5,79.2,9.1,235.6625,20.3,23330,65493,0,30.7,22.7,26.4,34.2,22.7,27.8,21.9
Port of Spain,2005-02-06,65.9,0.9905999999999999,13.9,74.6,1011.6,47.3,10.4,224.15,19.3375,23319,65511,1,31.3,25.3,29.9,35.6,25.3,33.3,22.7
Port of Spain,2005-02-10,77.8,0.0,15.7,71.8,1010.3,83.3,8.7,240.19375,20.75625,23267,65580,0,30.7,25.7,27.8,34.6,25.7,30.2,23.3
Port of Spain,2005-02-11,69.8,0.0,12.8,69.7,1011.6,77.8,9.5,229.975,19.8625,23252,65596,0,33.1,23.7,29.2,38.2,23.7,31.9,22.7
Port of Spain,2005-02-12,75.7,0.0,11.4,75.0,1012.2,73.3,10.2,237.01875,20.5,23235,65611,0,32.3,23.1,26.8,34.3,23.1,27.7,21.6
Port of Spain,2005-02-13,70.6,0.0,11.4,94.5,1012.9,77.5,9.5,247.38235294117646,21.311764705882354,23218,65625,0,32.1,24.2,28.7,35.9,24.2,30.5,22.4
Port of Spain,2005-02-14,77.5,0.7874,13.9,75.1,1013.8,74.0,11.5,225.47058823529412,19.48235294117647,23200,65639,1,30.8,23.6,26.7,34.2,23.6,27.9,22.2
Port of Spain,2005-02-15,73.5,0.6096,12.8,82.1,1011.2,34.1,8.4,244.9235294117647,21.170588235294115,23181,65652,1,32.2,23.1,27.6,36.0,23.1,29.1,21.9
Port of Spain,2005-02-16,74.5,0.508,8.1,64.9,1009.9,49.4,8.9,249.7882352941176,21.594117647058823,23161,65664,1,33.1,21.1,26.8,36.7,21.1,28.3,21.3
Port of Spain,2005-02-17,72.6,0.0,12.8,323.4,1011.0,59.3,7.8,240.65882352941176,20.83529411764706,23141,65676,0,33.1,22.1,27.7,37.2,22.1,29.6,21.9
Port of Spain,2005-02-18,73.6,0.0,12.8,341.2,1012.2,82.4,7.8,244.74117647058824,21.176470588235293,23119,65687,0,34.1,22.1,26.9,36.6,22.1,28.0,21.2
Port of Spain,2005-02-19,70.6,0.0,15.0,18.9,1013.2,72.2,8.8,248.94705882352943,21.529411764705884,23097,65698,0,33.8,22.3,27.3,37.0,22.3,28.4,20.9
Port of Spain,2005-02-20,74.1,0.0,12.8,15.7,1013.7,52.1,9.5,258.1941176470588,22.341176470588238,23074,65708,0,34.1,21.1,26.8,35.7,21.1,27.6,20.8
Port of Spain,2005-02-21,65.6,0.3048,20.8,9.1,1013.3,61.5,7.7,258.99411764705883,22.38235294117647,23050,65718,1,33.1,22.1,27.7,34.7,22.1,28.4,19.9
Port of Spain,2005-02-22,77.5,0.0,16.1,54.6,1012.8,73.5,6.2,240.80588235294115,20.83529411764706,23026,65727,0,31.1,21.8,25.8,34.3,21.8,26.8,21.3
Port of Spain,2005-02-23,79.1,0.9905999999999999,11.4,46.3,1013.2,71.9,6.9,248.15882352941176,21.49411764705882,23000,65735,1,32.1,23.1,25.8,35.3,23.1,26.5,21.7
Port of Spain,2005-02-24,78.6,0.9905999999999999,16.1,72.2,1013.6,52.5,7.4,241.76470588235293,20.88235294117647,22974,65743,1,32.1,22.1,26.3,35.0,22.1,27.5,21.9
Port of Spain,2005-02-25,79.0,0.0,16.1,76.7,1013.2,64.7,7.2,252.3294117647059,21.823529411764707,22948,65751,0,33.1,24.1,27.5,37.2,24.1,29.3,23.1
Port of Spain,2005-02-26,73.2,0.3048,16.1,65.1,1013.1,65.5,7.9,262.4529411764706,22.71764705882353,22921,65758,1,33.1,23.8,27.7,37.2,23.8,29.3,22.1
Port of Spain,2005-02-27,77.1,0.0,13.9,68.9,1012.5,72.0,7.2,250.5764705882353,21.68235294117647,22893,65764,0,33.1,22.1,27.2,36.2,22.1,28.6,22.2
Port of Spain,2005-02-28,85.1,7.086600000000001,16.1,70.1,1012.9,48.0,8.1,262.55294117647054,22.68235294117647,22864,65770,1,32.1,23.8,26.0,34.5,23.8,26.8,23.0
Port of Spain,2005-03-01,75.9,0.0,15.0,75.8,1013.1,35.3,8.8,237.52941176470588,20.523529411764706,22835,65776,0,33.1,21.1,26.9,37.2,21.1,28.4,21.6
Port of Spain,2005-03-02,62.9,0.0,13.9,76.5,1012.9,40.7,8.7,246.78235294117647,21.311764705882354,22806,65781,0,33.2,24.1,29.5,35.6,24.1,31.4,21.2
Port of Spain,2005-03-03,68.6,0.508,12.8,72.2,1013.3,48.1,9.0,263.9294117647059,22.829411764705885,22776,65786,1,33.1,23.3,28.0,36.2,23.3,29.6,21.3
Port of Spain,2005-03-04,72.7,0.0,12.8,81.8,1013.4,53.2,8.5,260.58235294117645,22.5,22745,65790,0,32.2,21.6,27.1,34.7,21.6,28.3,21.2
Port of Spain,2005-03-05,77.6,0.0,13.9,84.3,1013.0,72.8,8.7,251.74375,21.66875,22714,65794,0,32.7,22.1,26.3,34.7,22.1,27.2,21.5
Port of Spain,2005-03-06,72.8,0.0,12.8,65.9,1014.1,84.4,9.9,241.01875,20.8625,22682,65797,0,33.3,22.1,27.2,36.8,22.1,28.4,21.4
Port of Spain,2005-03-07,61.3,0.0,19.5,64.2,1013.7,51.4,9.9,244.8125,21.2,22650,65800,0,33.3,23.8,30.1,37.3,23.8,32.8,21.6
Port of Spain,2005-03-08,77.5,0.9905999999999999,11.4,52.4,1013.8,73.3,8.1,247.99375,21.43125,22618,65803,1,33.1,22.7,26.4,34.7,22.7,27.3,21.7
Port of Spain,2005-03-09,72.1,0.0,12.8,79.5,1013.0,77.1,8.3,245.03125,21.15625,22585,65806,0,33.8,22.1,27.2,36.1,22.1,28.1,21.0
Port of Spain,2005-03-10,77.3,0.0,12.8,80.5,1012.1,74.5,9.3,239.0125,20.65625,22552,65808,0,33.7,23.2,27.1,36.8,23.2,28.3,22.4
Port of Spain,2005-03-11,83.9,1.4986,12.8,70.0,1012.8,60.7,7.6,239.6375,20.7,22518,65810,1,32.1,24.1,26.4,38.1,24.1,28.1,23.3
Port of Spain,2005-03-12,65.9,0.0,16.1,128.8,1014.0,39.4,8.3,240.13750000000002,20.7125,22484,65812,0,32.1,22.7,29.0,35.9,22.7,31.2,21.6
Port of Spain,2005-03-13,70.0,0.0,16.1,97.6,1013.2,51.4,8.9,263.25882352941176,22.705882352941178,22450,65813,0,33.2,21.1,27.9,37.2,21.1,29.7,21.4
Port of Spain,2005-03-14,62.4,0.0,12.8,79.3,1012.1,33.0,8.6,262.68823529411765,22.676470588235293,22416,65814,0,33.1,23.1,28.5,34.7,23.1,29.4,19.9
Port of Spain,2005-03-15,68.4,0.0,11.4,69.3,1011.7,48.9,9.4,248.64117647058822,21.48235294117647,22381,65815,0,34.1,21.2,26.7,36.6,21.2,27.7,19.8
Port of Spain,2005-03-16,66.9,0.0,13.9,64.6,1012.7,52.5,10.5,257.34117647058827,22.194117647058825,22346,65816,0,33.8,21.1,27.0,35.7,21.1,27.8,19.7
Port of Spain,2005-03-17,57.2,0.0,15.0,73.2,1013.3,61.4,7.5,283.59999999999997,24.470588235294116,22311,65816,0,34.1,21.8,29.4,34.7,21.8,30.6,19.4
Port of Spain,2005-03-18,72.3,0.0,11.4,69.4,1013.2,44.4,9.7,279.18823529411765,24.123529411764707,22275,65817,0,32.8,24.3,26.6,35.1,24.3,27.0,20.9
Port of Spain,2005-03-19,72.5,0.0,13.9,78.6,1013.3,67.8,7.5,273.40000000000003,23.599999999999998,22240,65817,0,33.2,23.1,28.1,37.2,23.1,30.1,22.2
Port of Spain,2005-03-20,86.5,0.0,16.1,75.1,1013.5,32.3,7.1,270.2882352941176,23.34705882352941,22204,65817,0,32.8,24.1,25.9,35.4,24.1,26.5,23.2
Port of Spain,2005-03-21,68.8,0.9905999999999999,17.2,74.0,1013.5,40.0,6.6,264.7352941176471,22.88823529411765,22169,65817,1,33.2,24.1,28.7,35.9,24.1,30.4,21.9
Port of Spain,2005-03-22,70.4,0.7874,20.8,66.7,1015.2,50.0,7.0,269.1294117647059,23.258823529411764,22133,65817,1,33.1,24.7,28.9,36.2,24.7,31.7,22.7
Port of Spain,2005-03-23,67.1,0.0,18.3,74.8,1015.8,35.6,7.5,262.9764705882353,22.688235294117646,22097,65816,0,33.6,24.3,28.9,35.9,24.3,30.5,21.6
Port of Spain,2005-03-24,68.0,0.0,15.0,75.9,1015.1,41.4,7.9,279.8235294117647,24.15294117647059,22061,65816,0,33.1,24.1,28.5,36.5,24.1,30.2,21.5
Port of Spain,2005-03-25,92.6,9.0932,12.8,72.0,1013.7,75.3,6.1,272.59999999999997,23.523529411764706,22025,65816,1,27.1,24.1,24.9,30.4,24.1,25.1,23.6
Port of Spain,2005-03-26,89.4,10.1854,18.3,62.3,1013.0,67.5,5.8,269.8941176470588,23.31764705882353,21989,65816,1,30.1,23.1,25.2,34.3,23.1,26.1,23.3
Port of Spain,2005-03-27,76.8,3.302,15.0,76.1,1013.1,52.5,9.2,277.3470588235294,23.958823529411767,21953,65815,1,31.3,25.1,27.3,34.4,25.1,28.8,22.7
Port of Spain,2005-03-28,82.7,1.8795999999999997,15.0,65.8,1012.6,74.2,7.6,274.0411764705882,23.658823529411762,21917,65815,1,30.3,23.7,26.2,33.9,23.7,27.4,22.8
Port of Spain,2005-03-29,68.4,2.0065999999999997,21.9,67.1,1013.2,60.7,9.0,271.25882352941176,23.441176470588236,21881,65814,1,32.1,24.3,28.9,35.9,24.3,31.3,22.2
Port of Spain,2005-03-30,82.0,0.0,17.2,65.2,1013.2,67.3,7.9,275.34117647058827,23.78235294117647,21846,65814,0,31.7,23.8,26.4,34.6,23.8,27.6,22.8
Port of Spain,2005-03-31,82.3,2.9972,17.2,62.6,1012.7,80.0,4.9,257.4235294117647,22.235294117647058,21810,65814,1,31.1,24.1,26.9,36.7,24.1,28.7,23.5
Port of Spain,2005-04-01,73.5,0.0,17.2,73.0,1013.4,56.9,6.5,236.7294117647059,20.5,21774,65814,0,32.1,25.6,28.9,36.9,25.6,31.9,23.4
Port of Spain,2005-04-02,76.3,0.0,13.9,72.0,1012.7,46.7,6.6,253.88823529411766,21.905882352941177,21739,65814,0,33.1,24.1,28.3,38.2,24.1,30.9,23.4
Port of Spain,2005-04-03,70.4,0.0,17.2,63.4,1013.6,53.1,5.9,266.3,22.976470588235294,21704,65814,0,32.1,26.3,29.6,36.9,26.3,33.6,23.4
Port of Spain,2005-04-04,85.3,0.0,11.4,69.8,1013.9,55.7,6.7,278.49411764705883,24.041176470588233,21669,65814,0,29.3,25.1,26.3,32.3,25.1,26.8,23.5
Port of Spain,2005-04-05,72.9,0.0,21.9,61.3,1013.6,76.7,6.4,272.0125,23.46875,21634,65814,0,32.1,24.8,28.4,35.6,24.8,30.6,22.7
Port of Spain,2005-04-06,67.6,0.0,18.3,59.3,1013.6,84.0,6.9,244.95625,21.15625,21600,65815,0,32.2,25.2,28.8,35.0,25.2,31.2,21.9
Port of Spain,2005-04-07,69.0,0.0,19.5,56.6,1013.4,68.3,6.8,249.975,21.59375,21566,65815,0,33.1,25.1,28.6,37.2,25.1,30.8,22.1
Port of Spain,2005-04-08,74.8,0.0,17.2,67.6,1012.4,75.2,6.4,244.28125,21.08125,21532,65816,0,32.7,25.1,28.3,37.3,25.1,30.8,23.2
Port of Spain,2005-04-09,77.4,2.9972,18.3,68.4,1012.5,79.5,6.6,267.85625,23.1125,21498,65817,1,32.1,24.3,27.8,36.9,24.3,29.7,23.2
Port of Spain,2005-04-10,82.2,0.508,17.2,72.0,1011.2,75.7,6.4,258.775,22.34375,21465,65818,1,31.1,24.1,27.0,34.7,24.1,28.6,23.4
Port of Spain,2005-04-11,78.1,0.0,15.0,73.4,1010.3,88.3,6.8,257.65,22.23125,21432,65819,0,34.1,25.1,28.3,42.6,25.1,30.9,23.7
Port of Spain,2005-04-12,77.1,0.0,15.0,79.8,1011.3,85.0,6.9,239.39375,20.69375,21399,65821,0,33.2,25.7,28.7,38.2,25.7,31.6,23.9
Port of Spain,2005-04-13,76.7,0.0,19.5,71.1,1012.3,90.0,6.2,267.09375,23.09375,21367,65823,0,33.1,25.1,28.2,37.2,25.1,30.3,23.4
Port of Spain,2005-04-14,74.4,0.0,18.3,72.7,1012.1,84.8,5.1,253.3125,21.9,21335,65825,0,32.3,25.1,28.4,37.1,25.1,30.3,23.0
Port of Spain,2005-04-15,72.7,0.0,19.5,78.8,1011.8,53.3,5.4,252.35000000000002,21.75625,21304,65827,0,33.1,24.7,28.5,37.2,24.7,30.7,22.7
Port of Spain,2005-04-16,72.0,0.0,17.2,70.3,1013.2,50.0,6.1,263.45625,22.8,21273,65830,0,33.1,24.1,28.2,35.6,24.1,29.9,22.2
Port of Spain,2005-04-17,71.2,0.0,19.5,65.3,1012.9,61.7,6.7,260.50625,22.45625,21242,65833,0,33.2,22.3,27.7,35.4,22.3,28.9,21.3
Port of Spain,2005-04-18,73.1,0.0,15.0,74.2,1011.4,60.0,7.1,270.09375,23.34375,21212,65836,0,33.1,23.8,28.2,36.2,23.8,30.2,22.4
Port of Spain,2005-04-19,73.1,0.0,16.1,74.1,1011.0,79.0,7.2,255.11875,22.06875,21183,65839,0,34.2,24.7,28.4,38.3,24.7,30.6,22.8
Port of Spain,2005-04-20,76.9,0.0,15.0,70.6,1011.3,88.3,6.9,254.30625,21.9375,21154,65843,0,34.1,25.1,28.3,39.5,25.1,30.9,23.6
Port of Spain,2005-04-21,71.0,0.0,13.9,86.4,1011.0,70.0,6.9,260.2375,22.5,21126,65847,0,34.1,25.8,29.1,37.4,25.8,31.1,22.7
Port of Spain,2005-04-22,77.6,0.0,17.2,104.9,1010.6,86.3,7.4,264.6125,22.85,21098,65852,0,33.3,25.1,28.7,39.4,25.1,32.1,24.1
Port of Spain,2005-04-23,76.0,0.0,13.9,92.7,1011.3,76.7,6.7,265.375,22.95,21070,65857,0,34.1,26.1,29.2,40.7,26.1,32.8,24.2
Port of Spain,2005-04-24,73.3,0.0,16.1,89.0,1011.8,55.8,7.0,264.11875000000003,22.775,21044,65862,0,33.6,25.1,29.1,38.2,25.1,31.9,23.4
Port of Spain,2005-04-25,72.5,0.0,13.9,82.1,1012.5,43.8,5.7,261.6125,22.56875,21017,65867,0,35.1,25.8,29.2,38.7,25.8,31.4,23.1
Port of Spain,2005-04-26,68.5,0.0,13.9,75.4,1012.9,38.8,8.3,265.46875,22.925,20992,65873,0,34.1,24.1,28.9,37.4,24.1,30.7,21.9
Port of Spain,2005-04-27,67.6,0.0,16.1,71.2,1012.8,40.8,8.9,258.98125,22.35625,20967,65879,0,34.1,22.1,28.4,36.6,22.1,30.1,21.3
Port of Spain,2005-04-28,67.0,0.0,11.4,85.7,1012.4,46.7,8.4,265.975,22.93125,20943,65886,0,35.1,24.1,28.8,37.8,24.1,30.4,21.4
Port of Spain,2005-04-29,75.1,0.0,15.0,81.7,1012.4,73.5,8.8,244.38750000000002,21.1125,20919,65893,0,34.1,24.1,28.4,37.4,24.1,31.1,23.2
Port of Spain,2005-04-30,79.9,2.0065999999999997,13.9,83.0,1013.7,75.4,8.0,263.5875,22.71875,20896,65900,1,32.8,24.7,27.8,38.1,24.7,30.2,23.8
Port of Spain,2005-05-01,87.8,4.8768,17.2,97.7,1014.4,85.4,8.1,222.04117647058825,19.16470588235294,20874,65908,1,30.1,24.8,26.4,36.3,24.8,28.0,24.2
Port of Spain,2005-05-02,80.9,0.0,9.2,88.2,1013.4,81.3,8.2,229.4470588235294,19.84705882352941,20852,65916,0,33.1,23.7,27.6,37.2,23.7,29.9,23.6
Port of Spain,2005-05-03,76.6,0.0,17.2,81.3,1013.0,43.9,8.2,236.8470588235294,20.423529411764704,20831,65925,0,34.1,24.1,28.4,39.5,24.1,31.2,23.4
Port of Spain,2005-05-04,77.9,0.0,20.8,69.6,1013.5,61.7,8.1,252.24117647058824,21.78235294117647,20811,65933,0,32.8,25.1,28.1,37.5,25.1,30.4,23.6
Port of Spain,2005-05-05,79.6,4.0893999999999995,17.2,70.9,1013.6,66.7,7.7,267.4125,23.05625,20792,65943,1,34.1,25.1,28.1,37.4,25.1,30.7,23.9
Port of Spain,2005-05-06,89.5,2.0065999999999997,16.1,73.4,1013.4,79.1,6.1,235.2,20.30625,20773,65952,1,30.8,24.1,26.3,36.2,24.1,27.9,24.4
Port of Spain,2005-05-07,85.1,2.9972,21.9,73.9,1012.5,75.8,6.6,251.16875,21.68125,20755,65962,1,32.2,24.1,27.5,38.1,24.1,30.1,24.5
Port of Spain,2005-05-08,81.9,1.2953999999999999,13.9,74.5,1012.0,76.3,7.1,229.59375,19.8375,20738,65973,1,32.1,25.1,28.0,39.3,25.1,30.8,24.4
Port of Spain,2005-05-09,81.0,3.5813999999999995,15.0,82.7,1011.7,86.7,6.5,228.51875,19.725,20722,65983,1,31.1,24.7,27.7,37.9,24.7,30.2,23.9
Port of Spain,2005-05-10,78.5,0.0,15.0,81.4,1011.7,84.2,6.5,221.34375,19.09375,20706,65994,0,32.7,24.1,28.1,39.2,24.1,31.0,23.7
Port of Spain,2005-05-11,74.8,0.0,16.1,94.3,1011.1,68.3,7.7,245.70000000000002,21.2125,20691,66006,0,33.1,24.1,28.4,37.2,24.1,30.9,23.1
Port of Spain,2005-05-12,84.7,6.095999999999999,15.0,83.8,1011.0,60.5,6.9,235.6625,20.3375,20677,66018,1,32.2,24.1,27.6,38.8,24.1,30.6,24.6
Port of Spain,2005-05-13,78.3,2.0065999999999997,16.1,87.2,1010.1,83.3,5.9,266.48125,23.04375,20664,66030,1,32.6,25.6,28.6,38.1,25.6,31.4,24.1
Port of Spain,2005-05-14,83.8,10.8966,16.1,62.1,1009.7,89.2,5.8,239.5875,20.66875,20652,66042,1,32.1,25.1,28.0,38.1,25.1,31.1,24.8
Port of Spain,2005-05-15,92.1,8.407399999999999,12.8,71.7,1009.5,89.2,5.6,237.5625,20.5375,20640,66055,1,30.2,25.1,26.9,37.6,25.1,29.5,25.5
Port of Spain,2005-05-16,95.4,34.0868,13.9,83.5,1010.5,87.8,5.1,247.625,21.3875,20629,66068,1,29.1,24.7,25.8,35.8,24.7,26.2,24.9
Port of Spain,2005-05-17,79.6,0.3048,12.8,79.2,1010.9,67.3,6.6,258.48125,22.3,20619,66082,1,33.1,24.7,28.4,38.2,24.7,31.3,24.1
Port of Spain,2005-05-18,77.9,0.0,13.9,73.5,1010.1,52.7,7.3,251.46875,21.68125,20610,66096,0,34.1,23.1,27.9,39.5,23.1,30.4,23.3
Port of Spain,2005-05-19,86.3,11.2014,8.1,223.7,1009.4,68.2,7.7,244.375,21.13125,20601,66110,1,33.1,23.3,27.1,40.7,23.3,30.1,24.4
Port of Spain,2005-05-20,77.7,0.0,11.4,84.0,1010.4,79.1,8.6,257.25,22.19375,20594,66124,0,34.1,23.8,28.9,40.7,23.8,32.9,24.3
Port of Spain,2005-05-21,77.9,0.0,10.3,81.9,1011.1,90.0,6.1,244.875,21.11875,20587,66139,0,33.1,25.1,28.5,38.2,25.1,31.6,24.0
Port of Spain,2005-05-22,80.8,0.0,15.0,90.2,1011.1,60.8,7.9,233.3875,20.14375,20581,66153,0,33.3,25.1,28.7,40.6,25.1,32.7,24.8
Port of Spain,2005-05-23,75.6,0.0,11.4,86.7,1010.2,40.4,8.7,237.08125,20.4875,20576,66168,0,34.1,26.1,29.5,39.6,26.1,33.8,24.4
Port of Spain,2005-05-24,79.6,50.0126,12.8,91.2,1010.7,51.3,8.4,249.11875,21.54375,20571,66184,1,33.1,25.1,28.8,39.4,25.1,33.1,24.7
Port of Spain,2005-05-25,79.4,0.0,13.9,80.6,1011.7,61.7,8.3,240.5625,20.775,20568,66199,0,33.1,24.8,28.7,39.4,24.8,32.6,24.6
Port of Spain,2005-05-26,81.7,2.0065999999999997,13.9,83.2,1012.5,73.0,7.5,224.6625,19.38125,20565,66215,1,32.1,25.1,28.3,40.8,25.1,32.1,24.7
Port of Spain,2005-05-27,87.6,14.985999999999999,12.8,74.8,1013.3,73.9,6.5,223.7125,19.325,20563,66231,1,32.3,25.1,27.6,39.9,25.1,31.0,25.2
Port of Spain,2005-05-28,81.8,1.9811999999999999,13.9,92.0,1012.6,43.0,5.0,210.59375,18.175,20561,66247,1,33.1,24.7,28.4,39.4,24.7,32.1,24.8
Port of Spain,2005-05-29,88.1,2.5146,15.0,87.6,1012.2,87.1,6.7,203.6625,17.56875,20561,66263,1,29.1,25.7,27.1,34.7,25.7,29.7,24.9
Port of Spain,2005-05-30,86.9,3.8099999999999996,9.2,101.2,1012.2,91.3,5.9,213.64374999999998,18.425,20561,66279,1,31.1,25.1,27.0,36.7,25.1,29.4,24.6
Port of Spain,2005-05-31,83.4,13.6906,15.0,94.0,1013.0,85.4,5.1,210.8625,18.23125,20562,66296,1,32.1,25.7,28.0,37.9,25.7,30.7,24.7
